Week Begin Date,County Name,County Code,County FIPS Code,Latitude/Longitude,Total Calls,Total Intakes,Callers Receiving Warm-Line Connection,Male Callers,Female Callers,Callers Using Heroin,Callers Using Cannabis,Callers Using Alcohol,Callers Using Benzodiazepines,Callers Using Opiates,Callers Using Hallucinogens,Callers Using Stimulants,Callers Using Depressants,"Callers Using Narcotics, Not Specified",Callers Using Methadone,Callers Receiving at Least 1 Resource,Callers Receiving Information and Resources Only,Callers Referred for Assessment,Callers Referred to Outpatient Treatment,Callers Referred to MAT,Callers Referred for Detox/Crisis Stabilization,Callers Referred to Intensive Outpatient Treatment,Callers Referred to Inpatient Residential Treatment,Callers Referred to the Emergency Room,Callers Referred for Recovery Support,Callers Referred to Social Services,Callers Referred to their SCA
2017-02-06,Snyder,55,42109,"(40.7711373692, -77.0725596804)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,Somerset,56,42111,"(39.9714629901, -79.0310020611)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,Tioga,59,42117,"(41.7733383358, -77.2578807579)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,Union,60,42119,"(40.9647313096, -77.0641580308)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,Unknown,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,Venango,61,42121,"(41.4034125863, -79.7628656104)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,Warren,62,42123,"(41.8167523652, -79.278581578)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,Washington,63,42125,"(40.1910966345, -80.2518008276)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,Wayne,64,42127,"(41.6496980525, -75.3051535022)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,York,67,42133,"(39.9219253124, -76.7257605231)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Adams,1,42001,"(39.8720956503, -77.2222427076)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Allegheny,2,42003,"(40.4673554298, -79.9861984282)",,19,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Beaver,4,42007,"(40.6834924548, -80.3510735648)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Bedford,5,42009,"(40.0073753643, -78.4911647381)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Berks,6,42011,"(40.4193963513, -75.9307732705)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Blair,7,42013,"(40.4855502384, -78.349076871)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Bradford,8,42015,"(41.7911781401, -76.5182562384)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Bucks,9,42017,"(40.335011331, -75.1129124111)",,12,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Butler,10,42019,"(40.9108318483, -79.9171177889)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Cambria,11,42021,"(40.4912749067, -78.7189417385)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Cameron,12,42023,"(41.4388026531, -78.2091693241)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Carbon,13,42025,"(40.9193670081, -75.7110703866)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Centre,14,42027,"(40.9193135008, -77.8250011212)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Chester,15,42029,"(39.9748705566, -75.7562649818)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Clarion,16,42031,"(41.1927912877, -79.4248360769)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Clinton,18,42035,"(41.2328627374, -77.6428376046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Columbia,19,42037,"(41.0491208559, -76.4100217975)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Commonwealth,0,42000,"(39.346129, -75.167756)",411,153,155,83,70,,,,,,,,,,,153,0,1,17,14,95,0,17,4,1,0,12
2017-02-13,Crawford,20,42039,"(41.6854690692, -80.1132108295)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Cumberland,21,42041,"(40.167598388, -77.268662705)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Delaware,23,42045,"(39.9165786652, -75.4062771212)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Elk,24,42047,"(41.4281941606, -78.6494771322)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Erie,25,42049,"(41.9941378702, -80.0407591036)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Fayette,26,42051,"(39.919447803, -79.6518963464)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Forest,27,42053,"(41.5135787577, -79.2378099483)",,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Franklin,28,42055,"(39.9278619704, -77.7239884483)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Fulton,29,42057,"(39.9248751086, -78.1148504535)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Greene,30,42059,"(39.8548039342, -80.2294381655)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Indiana,32,42063,"(40.6529549748, -79.0933349286)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Juniata,34,42067,"(40.5343300836, -77.405775001)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",,8,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Luzerne,40,42079,"(41.1783643884, -75.991996098)",,7,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Lycoming,41,42081,"(41.3445979226, -77.069424568)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,McKean,42,42083,"(41.810370736, -78.5712201998)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Mercer,43,42085,"(41.302377765, -80.2600941079)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Mifflin,44,42087,"(40.6127492804, -77.6200308901)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Monroe,45,42089,"(41.0609178653, -75.3408360302)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Montgomery,46,42091,"(40.209898739, -75.3725200072)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Montour,47,42093,"(41.0280182438, -76.6647052668)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Northampton,48,42095,"(40.754595404, -75.3126372576)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Perry,50,42099,"(40.4041531744, -77.2590738496)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",,33,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Pike,52,42103,"(41.332571995, -75.0327092448)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Potter,53,42105,"(41.7442064382, -77.8987922939)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Schuylkill,54,42107,"(40.707512431, -76.223323851)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Snyder,55,42109,"(40.7711373692, -77.0725596804)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Somerset,56,42111,"(39.9714629901, -79.0310020611)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Tioga,59,42117,"(41.7733383358, -77.2578807579)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Union,60,42119,"(40.9647313096, -77.0641580308)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Unknown,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Venango,61,42121,"(41.4034125863, -79.7628656104)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Warren,62,42123,"(41.8167523652, -79.278581578)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Washington,63,42125,"(40.1910966345, -80.2518008276)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Wayne,64,42127,"(41.6496980525, -75.3051535022)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,York,67,42133,"(39.9219253124, -76.7257605231)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Adams,1,42001,"(39.8720956503, -77.2222427076)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Allegheny,2,42003,"(40.4673554298, -79.9861984282)",,23,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Beaver,4,42007,"(40.6834924548, -80.3510735648)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Bedford,5,42009,"(40.0073753643, -78.4911647381)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Berks,6,42011,"(40.4193963513, -75.9307732705)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Blair,7,42013,"(40.4855502384, -78.349076871)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Bradford,8,42015,"(41.7911781401, -76.5182562384)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Bucks,9,42017,"(40.335011331, -75.1129124111)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Butler,10,42019,"(40.9108318483, -79.9171177889)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Cambria,11,42021,"(40.4912749067, -78.7189417385)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Cameron,12,42023,"(41.4388026531, -78.2091693241)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Carbon,13,42025,"(40.9193670081, -75.7110703866)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Centre,14,42027,"(40.9193135008, -77.8250011212)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Chester,15,42029,"(39.9748705566, -75.7562649818)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Clarion,16,42031,"(41.1927912877, -79.4248360769)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Clinton,18,42035,"(41.2328627374, -77.6428376046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Columbia,19,42037,"(41.0491208559, -76.4100217975)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Commonwealth,0,42000,"(39.346129, -75.167756)",363,155,170,96,59,,,,,,,,,,,155,0,8,18,9,106,0,16,1,1,0,14
2017-02-20,Crawford,20,42039,"(41.6854690692, -80.1132108295)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Cumberland,21,42041,"(40.167598388, -77.268662705)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Delaware,23,42045,"(39.9165786652, -75.4062771212)",,9,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Elk,24,42047,"(41.4281941606, -78.6494771322)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Erie,25,42049,"(41.9941378702, -80.0407591036)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Fayette,26,42051,"(39.919447803, -79.6518963464)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Forest,27,42053,"(41.5135787577, -79.2378099483)",,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Franklin,28,42055,"(39.9278619704, -77.7239884483)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Fulton,29,42057,"(39.9248751086, -78.1148504535)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Greene,30,42059,"(39.8548039342, -80.2294381655)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Indiana,32,42063,"(40.6529549748, -79.0933349286)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Juniata,34,42067,"(40.5343300836, -77.405775001)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",,8,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Luzerne,40,42079,"(41.1783643884, -75.991996098)",,7,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Lycoming,41,42081,"(41.3445979226, -77.069424568)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,McKean,42,42083,"(41.810370736, -78.5712201998)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Mercer,43,42085,"(41.302377765, -80.2600941079)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Mifflin,44,42087,"(40.6127492804, -77.6200308901)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Monroe,45,42089,"(41.0609178653, -75.3408360302)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Montgomery,46,42091,"(40.209898739, -75.3725200072)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Montour,47,42093,"(41.0280182438, -76.6647052668)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Northampton,48,42095,"(40.754595404, -75.3126372576)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Perry,50,42099,"(40.4041531744, -77.2590738496)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",,28,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Pike,52,42103,"(41.332571995, -75.0327092448)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Potter,53,42105,"(41.7442064382, -77.8987922939)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Schuylkill,54,42107,"(40.707512431, -76.223323851)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Snyder,55,42109,"(40.7711373692, -77.0725596804)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Somerset,56,42111,"(39.9714629901, -79.0310020611)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Tioga,59,42117,"(41.7733383358, -77.2578807579)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Union,60,42119,"(40.9647313096, -77.0641580308)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Unknown,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Venango,61,42121,"(41.4034125863, -79.7628656104)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Warren,62,42123,"(41.8167523652, -79.278581578)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Washington,63,42125,"(40.1910966345, -80.2518008276)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Wayne,64,42127,"(41.6496980525, -75.3051535022)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,York,67,42133,"(39.9219253124, -76.7257605231)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Adams,1,42001,"(39.8720956503, -77.2222427076)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Allegheny,2,42003,"(40.4673554298, -79.9861984282)",,27,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Beaver,4,42007,"(40.6834924548, -80.3510735648)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Bedford,5,42009,"(40.0073753643, -78.4911647381)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Berks,6,42011,"(40.4193963513, -75.9307732705)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Blair,7,42013,"(40.4855502384, -78.349076871)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Bradford,8,42015,"(41.7911781401, -76.5182562384)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Bucks,9,42017,"(40.335011331, -75.1129124111)",,9,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Butler,10,42019,"(40.9108318483, -79.9171177889)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Cambria,11,42021,"(40.4912749067, -78.7189417385)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Cameron,12,42023,"(41.4388026531, -78.2091693241)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Carbon,13,42025,"(40.9193670081, -75.7110703866)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Centre,14,42027,"(40.9193135008, -77.8250011212)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Chester,15,42029,"(39.9748705566, -75.7562649818)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Clarion,16,42031,"(41.1927912877, -79.4248360769)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Clinton,18,42035,"(41.2328627374, -77.6428376046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Columbia,19,42037,"(41.0491208559, -76.4100217975)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Commonwealth,0,42000,"(39.346129, -75.167756)",375,158,170,93,65,,,,,,,,,,,158,0,10,16,10,109,0,13,3,0,1,22
2017-02-27,Crawford,20,42039,"(41.6854690692, -80.1132108295)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Cumberland,21,42041,"(40.167598388, -77.268662705)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Delaware,23,42045,"(39.9165786652, -75.4062771212)",,10,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Elk,24,42047,"(41.4281941606, -78.6494771322)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Erie,25,42049,"(41.9941378702, -80.0407591036)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Fayette,26,42051,"(39.919447803, -79.6518963464)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Forest,27,42053,"(41.5135787577, -79.2378099483)",,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Franklin,28,42055,"(39.9278619704, -77.7239884483)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Fulton,29,42057,"(39.9248751086, -78.1148504535)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Greene,30,42059,"(39.8548039342, -80.2294381655)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Indiana,32,42063,"(40.6529549748, -79.0933349286)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Juniata,34,42067,"(40.5343300836, -77.405775001)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Luzerne,40,42079,"(41.1783643884, -75.991996098)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Lycoming,41,42081,"(41.3445979226, -77.069424568)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,McKean,42,42083,"(41.810370736, -78.5712201998)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Mercer,43,42085,"(41.302377765, -80.2600941079)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Mifflin,44,42087,"(40.6127492804, -77.6200308901)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Monroe,45,42089,"(41.0609178653, -75.3408360302)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Montgomery,46,42091,"(40.209898739, -75.3725200072)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Montour,47,42093,"(41.0280182438, -76.6647052668)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Northampton,48,42095,"(40.754595404, -75.3126372576)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Perry,50,42099,"(40.4041531744, -77.2590738496)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",,33,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Pike,52,42103,"(41.332571995, -75.0327092448)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Potter,53,42105,"(41.7442064382, -77.8987922939)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Schuylkill,54,42107,"(40.707512431, -76.223323851)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Snyder,55,42109,"(40.7711373692, -77.0725596804)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Somerset,56,42111,"(39.9714629901, -79.0310020611)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Tioga,59,42117,"(41.7733383358, -77.2578807579)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Union,60,42119,"(40.9647313096, -77.0641580308)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Unknown,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Venango,61,42121,"(41.4034125863, -79.7628656104)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Warren,62,42123,"(41.8167523652, -79.278581578)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,Washington,63,42125,"(40.1910966345, -80.2518008276)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
